,ÉTAT,NOMBRE DE VUES,EMPLACEMENT,MARQUE,TAILLE,AJOUTÉ,nom,prix,description
195,NEUF AVEC ÉTIQUETTE,15,"HÉRON, BELGIQUE / BELGIË",GUESS ,XS / 34 / 6,2022-04-02 19:57:16.552781,T-shirt Guess,25.0,T-shirt Guess
196,TRÈS BON ÉTAT,415,NEDERLAND,DOLCE & GABBANA ,L,2022-04-09 19:57:16.552783,T-shirt by Dolce&Gabbana,35.0,"*CLAUDIA*
D&G by Dolce&Gabbana T-shirt
Photo by Mario Testino
Size: 50
A= 50cm (width)
B= 70cm (length)
How -hot- is she, eh this shirt."
197,NEUF AVEC ÉTIQUETTE,52,ITALIA,LEVI'S ,S / 36 / 8,2022-04-07 19:57:16.552786,Stupenda t-shirt Levis Nuova,19.99,"•prodotto originale 
•prodotto nuovo con cartellino e confezione 
•spedizione immediata 
#italy #italia #france #spain #levis #levisvintage #vintage #madeinitaly #sportswear"
198,TRÈS BON ÉTAT,65,"HAARLEM, NEDERLAND",TOMMY HILFIGER ,XS / 34 / 6,2022-04-07 19:57:16.552788,T-shirt Tommy Hilfiger,12.0,worn 3 times and good quality! it is a nice fabric for the summer!
199,TRÈS BON ÉTAT,65,"AVRILLÉ, FRANCE",VINTAGE ,S / 36 / 8,2022-04-03 19:57:16.552791,T-shirt vintage,28.0,"T-shirt vintage

-》Taille S
-》très bon état et sans aucun défaut
-》tout mes vêtements sont authentiques
-》envoi rapide en moins de 24h 🚚 
-》n'hésitez pas à venir en mp pour faire des lots ✅ 

Je reste disponible, n'hésitez pas 😊 

#alamode #chic #tendance #friperieenligne #friperie 
#vintage"
200,BON ÉTAT,66,"SAINT-GERMAIN-DU-CORBÉIS, FRANCE",TOMMY JEANS ,S / 36 / 8,2022-04-03 19:57:16.552794,T-shirt imprimé Tommy Jeans,10.0,"très bon état, juste une tache qui est peu voyante"
201,TRÈS BON ÉTAT,37,"GRONINGEN, NEDERLAND",SCOTCH & SODA ,S / 36 / 8,2022-04-09 19:57:16.552796,T-shirt Scotch & Soda,10.0,"Staat maat 16 in, past met XS/S/kleine M"
202,TRÈS BON ÉTAT,22,"ROUEN, FRANCE",VINTAGE ,M,2022-04-04 19:57:16.552798,T-Shirt Tie & Dye Multicolore,19.0,"T-Shirt Tie & Dye Multicolore

Taille : M


Mesures à plat : 

- Longueur : 65cm
- Épaule à épaule : 43cm
- Aisselle à aisselle : 45cm








TIED-11


#tshirt #ete #summer #tshirtete #tshirtsummer #tendance #tshirttendance #vintage #tiedye #tshirttiedye #BF_tiedye #fashion #mode"
203,TRÈS BON ÉTAT,2,"CAMIERS, FRANCE",BLEU BONHEUR ,XL / 42 / 14,2022-03-26 19:57:16.552801,T shirt droit Bleu Bonheur T42 /44 corail manches 3/4,5.0,"Effet bicolore superposition, matière fluide viscose et elasthane, T42 /44"
204,TRÈS BON ÉTAT,54,"GEEL, BELGIQUE / BELGIË",TOMMY HILFIGER ,XL,2022-04-09 19:57:16.552804,T shirt Tommy hilfiger,18.0,"1 keer gedragen, in zeer goede staat"
205,NEUF SANS ÉTIQUETTE,438,"'S-GRAVENHAGE, NEDERLAND",VINTAGE ,M / 38 / 10,2022-04-06 19:57:16.552806,Vintage y2k t-shirt digital print baby tee,30.0,"Bought in a small vintage design store in Berlin 
Size m

#vintage #y2k #retro #psychedelic #70s #80s #2000s #00s #y2kstyle #alternative #90s #baggy #fashion #alt #layered #deconstructed #digital #cargo #thirt #babytee"
206,BON ÉTAT,27,"VITROLLES, FRANCE",SUPERDRY ,S / 36 / 8,2022-04-09 19:57:16.552809,Tee shirt superdry T S,3.0,Bon etat
207,TRÈS BON ÉTAT,10,"VITROLLES, FRANCE",STAR WARS ,8 ANS / 122-128 CM,2022-04-09 19:57:16.552811,Tee shirt star wars,1.0,Excellent état
208,BON ÉTAT,16,"VITROLLES, FRANCE",HARD ROCK CAFÉ ,12 ANS / 146-152 CM,2022-04-09 19:57:16.552813,Tee shirt hard rock café 12 ans,2.0,Bon etat
209,BON ÉTAT,26,"VITROLLES, FRANCE",DECATHLON ,XL / 42 / 14,2022-04-09 19:57:16.552816,Haut de sport decathlon,1.0,Bon etat
210,BON ÉTAT,18,"VITROLLES, FRANCE",KAPORAL ,S / 36 / 8,2022-04-09 19:57:16.552818,Tee shirt kaporal taille s,1.5,Bon etat
211,TRÈS BON ÉTAT,39,FRANCE,LEVI'S ,XS / 34 / 6,2022-04-03 19:57:16.552820,t-shirt blanc Levis,12.0,"Porté quelques fois, très bon état"
212,TRÈS BON ÉTAT,74,"PARIS, FRANCE",NIKE ,S,2022-04-06 19:57:16.552823,t-shirt Nike,35.0,Porté quelques fois tissu de très bonne qualité
213,TRÈS BON ÉTAT,58,"MILANO, ITALIA",MICHAEL KORS ,S / 36 / 8,2022-04-06 19:57:16.552826,Michael Kors t-shirt in paillettes,27.0,"Michael Kors t-shirt in paillettes supper brillante e pratica.
Ideale per una cerimonia oppure per una serata.
Taglia S veste una 40IT e una 42IT che corrisponde ad una 36EU e 38EU."
214,TRÈS BON ÉTAT,6,"'S-GRAVENHAGE, NEDERLAND",NIKKIE ,XXS / 32 / 4,2022-04-03 19:57:16.552828,zwart NIKKIE t-shirt maat 32,20.0,zo goed als nieuw !!
215,TRÈS BON ÉTAT,1,"BORDEAUX, FRANCE",LEE COOPER ,S,2022-04-03 19:57:16.552831,T shirt col V Lee Cooper,6.0,"T shirt col V Lee Cooper 
Taille : S 
Coloris : Rouge Bordeaux 
Matière : 100 % coton 
Très bon état"
216,NEUF AVEC ÉTIQUETTE,10,"THONON-LES-BAINS, FRANCE",AIRNESS ,S,2022-04-02 19:57:16.552834,T-shirt airness,12.99,T-shirt imprimer airness neuf porte encore étiquette jamais porté taille S
217,TRÈS BON ÉTAT,35,"GOLBEY, FRANCE",JORDAN ,L,2022-04-05 19:57:16.552836,t-shirt Jordan,20.0,"porte très peu de fois car trop petit, le symbole Jordan s’en va sur la manche gauche (voir photo) hormis ce détail ce t-shirt est impeccable. Taille L mais taille plus petit."
218,TRÈS BON ÉTAT,10,"BORDEAUX, FRANCE",LEE COOPER ,S,2022-04-03 19:57:16.552839,T shirt col V Lee Cooper,6.0,"T shirt col V Lee Cooper 
Taille : S 
Coloris : Noir gris 
Matière : 100% Coton 
Très bon état"
219,TRÈS BON ÉTAT,65,"SAINT-MAUR, BELGIQUE / BELGIË",NIKE ,S / 36 / 8,2022-04-09 19:57:16.552841,t-shirt NIKE,22.0,"taille : S 
couleur : vert/kaki 
marque : NIKE"
220,TRÈS BON ÉTAT,32,"NOVY-CHEVRIÈRES, FRANCE",GALERIES LAFAYETTE ,L / 40 / 12,2022-04-09 19:57:16.552844,T-shirt,5.5,très peu porté en très bon état. taille L marque Galerie Lafayette. aisselles aisselles 49 cm longueur 65 cm. N’hésitez pas à fouiller dans mon dressing pour plus de choix.
221,TRÈS BON ÉTAT,78,"SAINT-DENIS, FRANCE",SUPREME ,M,2022-04-09 19:57:16.552846,T-shirt Supreme,80.0,"Je vends ce t-shirt Supreme, acheté en 2009 à Tokyo. Très peu porté, état impeccable.

Taille M. 90% coton, 10% polyester. Made in USA."
222,NEUF SANS ÉTIQUETTE,34,"LORREZ-LE-BOCAGE-PRÉAUX, FRANCE",ZEILLO PARIS ,S,2022-04-02 19:57:16.552848,T-shirt rouge coquelicot,15.0,"t-shirt rouée coquelicot neuf taille S 
existe en M ET L"
223,NEUF AVEC ÉTIQUETTE,138,"MADRID, ESPAÑA",NIKE ,M,2022-03-21 19:57:16.552851,Nike Anime T-Shirt,29.9,"Nike Design White T-Shirt

⭐️ New with tags on

⭐️ Size Medium

⭐️ Never worn"
224,NEUF SANS ÉTIQUETTE,275,"MESCHERS-SUR-GIRONDE, FRANCE",TOMMY HILFIGER ,XL,2022-04-09 19:57:16.552853,T-shirt tommy hilfiger,25.0,"porter 1 fois 
✅que par mondial relay ✅"
225,NEUF SANS ÉTIQUETTE,218,ITALIA,RALPH LAUREN ,S / 36 / 8,2022-03-24 19:57:16.552856,Candida t-shirt donna Ralph Lauren con strass dorati🌹,30.0,"Splendida t-shirt Ralph Lauren con logo centrale fatto di piccolissimi strass , cotone 100%"
226,TRÈS BON ÉTAT,121,NEDERLAND,COLOURFUL REBEL ,S / 36 / 8,2022-04-09 19:57:16.552858,T-Shirt wit met tekst Colourful Rebel,5.0,"Stoer en speels T -Shirt met tekst en neon kleuren.
Maat S
Colourful rebel"
227,NEUF AVEC ÉTIQUETTE,37,"OUTEIRO, PORTUGAL",EA7 EMPORIO ARMANI ,S / 36 / 8,2022-04-09 19:57:16.552861,T shirt Emporio Armani NOVA,30.0,"T shirt azul navy, com símbolo estampado à esquerda.
Gola redonda."
228,TRÈS BON ÉTAT,46,"ROUEN, FRANCE",RALPH LAUREN ,L,2022-03-24 19:57:16.552863,T-Shirt Ralph Lauren Bleu Marine,19.0,"T-Shirt Ralph Lauren Bleu Marine 

Taille : L


Mesures à plat : 

- Longueur : 75cm
- Épaule à épaule : 50cm
- Aisselle à aisselle : 55m








TEP-2


#tshirt #ete #summer #tshirtete #tshirtsummer #tendance #tshirttendance #vintage #tshirtvintage #BF_tshirt #fashion #mode"
229,TRÈS BON ÉTAT,127,"CLERMONT-FERRAND, FRANCE",KAPORAL ,S,2022-04-09 19:57:16.552866,T-shirt Kaporal taille S blanc avec motif,15.0,"Porté 5 à 10 fois, en très bonne état.
Payé 25 euros
#skull #crâne"
230,NEUF SANS ÉTIQUETTE,91,"HILVARENBEEK, NEDERLAND",WOOLRICH ,M,2022-04-01 19:57:16.552868,Donkerblauw t-shirt van Woolrich,40.0,Ik heb dit t-shirt voor zover ik weet nog maar 1 keer gedragen. dit betreft dus een zo goed als nieuw t-shirt.
231,TRÈS BON ÉTAT,47,ITALIA,GUESS ,XS / 34 / 6,2022-03-30 19:57:16.552871,T-shirt Guess,20.0,"⚡️t-shirt a maniche corte Nera Guess
⚡️indossata poche volte
⚡️con applicazioni in Swarovski 
⚡️pagata 50€
⚡️logo sul lato posteriore"
232,TRÈS BON ÉTAT,79,"ROTTERDAM, NEDERLAND",ZARA ,S,2022-04-02 19:57:16.552874,Zara heren/men t-shirt movie Drive maat S,2.0,"Merk/Brand: zara
Maat/Size: S
conditie/condition: goed/good
prijs/Price: €2"
233,NEUF SANS ÉTIQUETTE,180,"PIACENZA, ITALIA",STÜSSY ,S,2022-04-09 19:57:16.552876,T shirt,35.0,"indossata 2 volte, taglia s ma veste un po’ 
oversize"
234,TRÈS BON ÉTAT,188,"BEILEN, NEDERLAND",STRADIVARIUS ,M / 38 / 10,2022-04-03 19:57:16.552879,T-shirt van stradivarius,2.0,amper gedragen
235,TRÈS BON ÉTAT,55,"ROMA, ITALIA",WEEKEND MAX MARA ,S / 36 / 8,2022-04-09 19:57:16.552881,Smanicato Weekend by Max Mara,20.0,"smanicato, leggero"
236,NEUF SANS ÉTIQUETTE,5,"ROMA, ITALIA",INTIMISSIMI ,M / 38 / 10,2022-04-04 19:57:16.552888,Canotta Intimissimi,10.0,"NUOVA 
maglietta lunga con pizzo"
237,TRÈS BON ÉTAT,9,"ROMA, ITALIA",GOLA ,M,2022-04-09 19:57:16.552891,T-shirt uomo GOLA,5.0,"maglietta con stampa, indossata poche volte"
238,TRÈS BON ÉTAT,167,"ROMA, ITALIA",GEOX ,XXL / 44 / 16,2022-03-28 19:57:16.552894,Piumino Geox,70.0,"Geox W Chloo Parka Donna, come nuovo, indossato poche volte, arancione, con pelo staccabile"
239,TRÈS BON ÉTAT,170,"ROMA, ITALIA",MANDARINA DUCK ,,2022-04-09 19:57:16.552896,Borsa Mandarina Duck,45.0,borsa indossata pochissime volte
240,NEUF AVEC ÉTIQUETTE,40,"QUARRATA, ITALIA",AKÈ ,M / 38 / 10,2022-03-31 19:57:16.552899,T-shirt Akè,15.0,t-shirt nuova taglia M Akè
241,TRÈS BON ÉTAT,54,"LUISANT, FRANCE",CAMAÏEU ,XL / 42 / 14,2022-04-09 19:57:16.552901,T-shirt camaïeu,2.0,T-shirt gris camaïeu écrit élégante. Plus long derrière que devant. Plus d'étiquette mis correspond à un taille 42-44.
242,TRÈS BON ÉTAT,23,"'S-GRAVENHAGE, NEDERLAND",NIKKIE ,XXS / 32 / 4,2022-04-03 19:57:16.552904,zwart goud NIKKIE t-shirt maat 32,20.0,1 keer gedragen dus super goede staat !
243,TRÈS BON ÉTAT,25,"AVRILLÉ, FRANCE",RALPH LAUREN ,XS / 34 / 6,2022-04-02 19:57:16.552906,T-shirt Ralph lauren,24.0,"T-shirt Ralph lauren

-》Taille S mais correspond plus à un XS
-》très bon état, petits défauts (photo 6 et 7)
-》tout mes vêtements sont authentiques
-》envoi rapide en 24/48 h maximum 🚚 
-》n'hésitez pas à venir en mp pour faire des lots ✅ 

Je reste disponible, n'hésitez pas 😊 

#alamode #chic #tendance #friperieenligne #friperie
#ralphlauren"
244,TRÈS BON ÉTAT,19,"BESANÇON, FRANCE",TOMMY HILFIGER ,XS,2022-04-03 19:57:16.552909,T-Shirt Tommy Hilfiger T 176 cm,10.0,"porté mais encore en très bon état 
pas de taches ni d’accrocs"
245,NEUF SANS ÉTIQUETTE,37,"LAGOA, PORTUGAL",BERSHKA ,XS / 34 / 6,2022-03-28 19:57:16.552927,T-Shirt Justa,3.5,T-shirt Bershka Preta com detalhes vermelhos de pequenas cerejas
246,TRÈS BON ÉTAT,51,"PEROSINHO, PORTUGAL",LEE ,M,2022-04-03 19:57:16.552930,🆒 Lee Jeans T-shirt 👕 Vintage 🆒,12.0,"Lee Jeans T-shirt 👕 Vintage
Qualidade LEE👌👌👌
Logo Bordado
Tamanho M
Micro Risca - efeito liso
🆒 Look!
Super Efeito Azul-Cinza-Beje.
Usado algumas vezes. 
Deixou de servir 😭
🔝🔝🔝
2 mini rachas laterais 🆒🆒🆒"
247,NEUF AVEC ÉTIQUETTE,39,"MELUN, FRANCE",PETIT BATEAU ,12 ANS / 146-152 CM,2022-04-09 19:57:16.552932,Lot de 3 t-shirt petit bateau,20.0,Lot de 3 t-shirt manches courtes Petit bateau taille 12 ans 100 % coton
248,NEUF SANS ÉTIQUETTE,22,"TRENTO, ITALIA",JACK & JONES ,L,2022-04-02 19:57:16.552935,LeBron James T-Shirt Jack&Jonson,16.0,"Questa t-shirt mi è stata regalata, ma non l'ho mai indossata perché non corrisponde alla mia taglia."
249,TRÈS BON ÉTAT,16,"AVRILLÉ, FRANCE",LACOSTE ,S,2022-04-02 19:57:16.552938,T-shirt Lacoste,28.0,"T-shirt Lacoste

-》Taille S
-》très bon état et sans aucun défaut
-》tout mes vêtements sont authentiques
-》envoi rapide en 24/48 h maximum 🚚 
-》n'hésitez pas à venir en mp pour faire des lots ✅ 

Je reste disponible, n'hésitez pas 😊 

#alamode #chic #tendance #friperieenligne #friperie
#lacoste"
250,NEUF SANS ÉTIQUETTE,74,"ÉVRY, FRANCE",CLASSIQUE ,M / 38 / 10,2022-04-03 19:57:16.552940,T-shirt manches longues avec mitaines,22.95,"Col ras du cou 
Manches longues 
Coupe classique 
Modèle unisexe

Entretien : lavage en machine, suivre les instructions sur l’étiquette d’entretien 
Matière : 100% coton 
Repasser à l’envers et éviter de repasser sur les parties floqués"
251,TRÈS BON ÉTAT,102,"PÉRIGNY, FRANCE",KENZO ,14 ANS / 158-164 CM,2022-04-03 19:57:16.552943,t-shirt Kenzo rouge,20.0,"T-Shirt Kenzo
Rouge
Éléphant
Très bon état 
Authentique"
252,NEUF AVEC ÉTIQUETTE,115,BELGIQUE / BELGIË,LEVI'S ,S / 36 / 8,2022-04-09 19:57:16.552945,T-shirt levis 16 eur pdt 1 heure,16.0,"Blanc , taille S neuf avec étiquette. Valeur magasin 35 eur . #levis #levisvintage #levistrauss #levisjeans #tshirtlevis"
253,TRÈS BON ÉTAT,3,"CHAINGY, FRANCE",BLUE SEVEN ,12-18 MOIS / 80-86 CM,2022-04-02 19:57:16.552948,Lot 3 t-shirt blue seven,7.0,"TBE, sauf le blanc qui bouloche un peu.

🏵️ Ayant des jumelles et donc beaucoup de vêtements, n'hésitez pas à utiliser les #, visibles sur mon profil, pour aller directement sur les différentes tailles 🏵️

#latifavat12mois"
254,NEUF SANS ÉTIQUETTE,33,"MATOS DA VESTIARIA, PORTUGAL",,S,2022-04-06 19:57:16.552950,T-shirt Jujutsu Kaisen pintada á mão,15.0,"T-Shirt nunca usada, pintada á mão"
255,TRÈS BON ÉTAT,28,"ROUEN, FRANCE",TOMMY HILFIGER ,XL,2022-04-04 19:57:16.552953,T-Shirt Tommy Hilfiger Noir,15.0,"T-Shirt Tommy Hilfiger Noir 

Taille : XL


Mesures à plat : 

- Longueur : 81cm
- Épaule à épaule : 51cm
- Aisselle à aisselle : 56cm








TES-1


#tshirt #ete #summer #tshirtete #tshirtsummer #tendance #tshirttendance #vintage #tshirtvintage #BF_tshirts #mode"
256,NEUF SANS ÉTIQUETTE,107,BELGIQUE / BELGIË,RALPH LAUREN ,XXL,2022-04-09 19:57:16.552956,T-Shirt Ralph Lauren cap,30.0,"t-shirt capuche longue manche 
Ralph Lauren 
couleur vert bouteille 
taille XXL
très bon état mis 1 fois"
257,TRÈS BON ÉTAT,43,"YUTZ, FRANCE",IZAC ,M,2022-04-09 19:57:16.552958,T-shirt blanc imprimé,8.5,taille correctement
258,TRÈS BON ÉTAT,9,"ROUEN, FRANCE",HARD ROCK CAFÉ ,L,2022-04-04 19:57:16.552961,T-Shirt Hard Rock Café Noir,15.0,"T-Shirt Hard Rock Café Noir

Taille : L


Mesures à plat : 

- Longueur : 74cm
- Épaule à épaule : 49cm
- Aisselle à aisselle : 52cm








TES-10


#tshirt #ete #summer #tshirtete #tshirtsummer #tendance #tshirttendance #vintage #tshirtvintage #BF_tshirts #mode0"
259,NEUF SANS ÉTIQUETTE,60,"ANTWERP, BELGIQUE / BELGIË",,14 ANS / 158-164 CM,2022-04-04 19:57:16.552964,Roze T-shirt met tekst,5.0,"Roze T-shirt met korte mouwen, maat 158-164"
260,TRÈS BON ÉTAT,209,ITALIA,MONCLER ,M,2022-04-09 19:57:16.552966,T-shirt Moncler,20.0,"T-Shirt Moncler tg. M. Veste aderente. Adatto ad una S. 
#moncler #tshirt"
261,TRÈS BON ÉTAT,18,"ROUEN, FRANCE",HARD ROCK CAFÉ ,L / 40 / 12,2022-04-04 19:57:16.552969,T-Shirt Hard Rock Café Rose,15.0,"T-Shirt Hard Rock Café Rose

Taille : L


Mesures à plat : 

- Longueur : 65cm
- Épaule à épaule : 42cm
- Aisselle à aisselle : 47cm








TES-12


#tshirt #ete #summer #tshirtete #tshirtsummer #tendance #tshirttendance #vintage #tshirtvintage #BF_tshirts #mode"
262,TRÈS BON ÉTAT,21,NEDERLAND,LEVI'S ,M / 38 / 10,2022-04-01 19:57:16.552971,Levi’s T-shirt,13.0,"amper gedragen
fijne stof 
valt iets kleiner"
263,TRÈS BON ÉTAT,34,"ASSE, BELGIQUE / BELGIË",C&A ,7 ANS / 116-122 CM,2022-04-09 19:57:16.552974,t-shirt garcon,2.0,porté quelque
264,BON ÉTAT,78,"ISNEAUVILLE, FRANCE",TOMMY HILFIGER ,L,2022-04-09 19:57:16.552976,Tee shirt Tommy Hilfiger,5.0,"Bon état 
Taille L"
265,TRÈS BON ÉTAT,33,"ISNEAUVILLE, FRANCE",CHAMPION ,L,2022-04-09 19:57:16.552978,Tee shirt Champion,5.0,"Très bon état
Taille L
rouge
non repassé"
266,BON ÉTAT,15,"ISNEAUVILLE, FRANCE",ZADIG & VOLTAIRE ,8 ANS / 122-128 CM,2022-04-09 19:57:16.552980,Tee shirt Zadig et Voltaire,15.0,"Bon état 
taille 8/10 ans"
267,BON ÉTAT,11,"ISNEAUVILLE, FRANCE",IKKS ,10 ANS / 134-140 CM,2022-04-09 19:57:16.552983,Tee shirt IKKS,5.0,"Taille 10 ans
Bon état"
268,TRÈS BON ÉTAT,27,"ISNEAUVILLE, FRANCE",ADIDAS ,M,2022-04-09 19:57:16.552985,Tee shirt Adidas,5.0,"Taille M
Très bon état
manque étiquette taille
non repassé sur la photo"
269,NEUF AVEC ÉTIQUETTE,83,NEDERLAND,TOMMY HILFIGER ,L,2022-04-06 19:57:16.552988,T-shirt Tommy Hilfiger,29.99,Maat: L
270,NEUF SANS ÉTIQUETTE,79,"NORD, FRANCE",ADIDAS ,M / 38 / 10,2022-04-06 19:57:16.552990,T-shirt Adidas Originals®,13.0,"T-shirt porté une fois, serre légèrement au niveau du ventre."
271,TRÈS BON ÉTAT,181,"BOULOGNE-BILLANCOURT, FRANCE",RALPH LAUREN ,M,2022-04-09 19:57:16.552992,T-shirt Ralph Lauren,35.0,"Très bon état
Taille M 
Col rond"
272,TRÈS BON ÉTAT,33,"SOUCY, FRANCE",2Y PREMIUM ,L,2022-04-09 19:57:16.552995,T-shirts imprimés / T-shirt,17.2,"Taille L
Organique Cotton %100"
273,TRÈS BON ÉTAT,17,"RIETI, ITALIA",ADIDAS ,XS / 34 / 6,2022-03-24 19:57:16.552998,T-shirt,13.0,T-shirt corta Adidas bianca con logo
274,NEUF AVEC ÉTIQUETTE,14,ITALIA,DIECI TEERS ,S,2022-04-05 19:57:16.553000,T-shirt Dieci,15.0,"Bellissima T-shirt Dieci teers. Taglia S. veste largo. 
Nuova con cartellino."
275,TRÈS BON ÉTAT,19,"CAPRI, ITALIA",STEFANO MORTARI ,S / 36 / 8,2022-04-04 19:57:16.553003,Stefano Mortari. T-shirt blu cobalto,38.0,"Indossata diverse volte, è semplice ma particolare allo stesso tempo per le pence laterali che la rendono piu ampia conferendole un delicato movimento. Ottima vestbilita, si lava e si stira facilmente. Colore perfetto"
276,TRÈS BON ÉTAT,394,"BREDA, NEDERLAND",OFF-WHITE ,M,2022-04-05 19:57:16.553005,Off-White T-shirt,95.0,"Off-White T-shirt size M, wordt oversized gedragen dus valt qua maat tussen een M en L

Weinig gedragen, origineel dus geen imitatie!"
277,TRÈS BON ÉTAT,63,"ROMA, ITALIA",PATRIZIA PEPE ,AUTRE,2022-03-25 19:57:16.553008,T-shirt nera Patrizia Pepe,16.0,T-shirt Patrizia Pepe nera manica lunga morbidissima. Logo in fondo con strass taglia 1
278,NEUF SANS ÉTIQUETTE,2817,"BEAURAINS, FRANCE",IT HIPPIE ,XXL / 44 / 16,2022-04-09 19:57:16.553011,T shirt fluide,8.0,"T shirt fluide à fermeture éclair au dos. Taille 44 mais taille petit(plutôt 40-42).
Jamais porté."
279,NEUF AVEC ÉTIQUETTE,18,"FORMARIGO, PORTUGAL",,16 ANS / 170-176 CM,2022-04-09 19:57:16.553013,T-shirt rapaz,3.0,T-shirt nova rapaz +de 14 anos mas veste um M o vontade
280,TRÈS BON ÉTAT,172,"LUDON-MÉDOC, FRANCE",CARHARTT ,S / 36 / 8,2022-04-03 19:57:16.553015,T-shirt Carhartt,18.0,porté une seule fois comme neuf
281,NEUF AVEC ÉTIQUETTE,42,FRANCE,JACADI ,3-6 MOIS / 62-68 CM,2022-04-09 19:57:16.553018,T-shirt neuf et étiqueté Jacadi,9.0,"T-shirt neuf et étiqueté. 

Jacadi

6 mois

Composition :100% coton

 

Frais de port: (gratuit pour toute commande de 60€ minimum)"
282,TRÈS BON ÉTAT,44,NEDERLAND,DOLCE & GABBANA ,L,2022-04-09 19:57:16.553020,T-shirt by Dolce & Gabbana,25.0,"*JAMAICA*
Dolce&Gabbana T-shirt
Size: 48
A= 50cm (width)
B= 70cm (length)
Inside-out look with destressed details.
How -reggae- is this shirt for the summer of 2022"
283,NEUF AVEC ÉTIQUETTE,63,"CLERMONT-FERRAND, FRANCE",NIKE ,M / 38 / 10,2022-04-03 19:57:16.553023,Nike DRI-FIT miler T-shirt,20.0,"Produit : Nike dri-fit miler men’s T-shirt
Taille : M
État : Neuf avec étiquette 
Prix en magasin : 29,99€
Négociable : Non ❌

Chez nous: les envois se font un jour après l’achat du produit (hors week-end) 📦
Aucune contrefaçon. 🏷
Pour la moindre question je suis à votre disposition 👋🏻
Cordialement.
Zaurbek63100 😇
Oubliez pas de vous abonnez il y aura des nouveautés !! ✅"
284,TRÈS BON ÉTAT,155,"ROMA, ITALIA",GUESS BY MARCIANO ,L / 40 / 12,2022-04-09 19:57:16.553025,T-shirt leggerissima Guess by Marciano zebrata,23.0,"t-shirt lèggerissima Guess by Marciano zebrata bianca e nero. Profondo scollo rotondo, tessuto elastico e logo in piccoli strass neri. Come nuova indossata una volta sola"
285,TRÈS BON ÉTAT,37,"CATILLON-SUR-SAMBRE, FRANCE",KIABI ,6-9 MOIS / 68-74 CM,2022-03-17 19:57:16.553028,T-shirt,1.5,T-shirt manches longues en excellent état. Taille 9 mois
286,TRÈS BON ÉTAT,59,"ZONHOVEN, BELGIQUE / BELGIË",CALVIN KLEIN ,M / 38 / 10,2022-03-24 19:57:16.553030,T shirt dames calvin klein,8.0,"In zeer goede staat 😛👍 
Maat m 
Maak een bundel voor leuke kortingen"
287,NEUF SANS ÉTIQUETTE,37,"LIÈGE, BELGIQUE / BELGIË",NEW ERA ,XS,2022-04-09 19:57:16.553033,T-shirt/maillot New era.,20.0,"T-shirt en matière ""maillot"" New era. 
Très peu porté, taille très oversize (c'est un XS, et je met généralement du S).
Unisexe.

N'hésitez pas pour plus d'informations 😊"
288,TRÈS BON ÉTAT,12,ITALIA,OPENING CEREMONY ,S / 36 / 8,2022-04-09 19:57:16.553035,T-shirt Opening Ceremony,25.0,"T-shirt felpata in nero con girocollo e maniche corte Opening Ceremony. Ottime condizioni, indossata pochissimo."
289,NEUF AVEC ÉTIQUETTE,63,"ROCHEFORT-DU-GARD, FRANCE",GUESS ,S / 36 / 8,2022-04-09 19:57:16.553037,T-shirt MC Guess neuf,20.0,"T-shirt blanc et motif or rosé, taille S, prix de vente 40€.Neuf avec étiquette"
290,NEUF SANS ÉTIQUETTE,13,ITALIA,NIKE ,XS / 34 / 6,2022-03-27 19:57:16.553040,T-shirt sport Nike,15.0,T-shirt sport Nike nuova
291,NEUF AVEC ÉTIQUETTE,223,NEDERLAND,TOMMY HILFIGER ,M,2022-03-30 19:57:16.553042,T-shirt Tommy Hilfiger,32.5,Maat : M
292,TRÈS BON ÉTAT,180,"NORMANDIE, FRANCE",LACOSTE ,XS,2022-04-09 19:57:16.553045,T-shirt Lacoste 🐊,45.0,"🎁 5€ de réduction pour les abonnés 🎁 

💫 T-shirt Lacoste 💫 

↪️ Taille XS
↪️ Très bon état général 
↪️ Aucun défaut à déclarer 
↪️ 100% authentique 

🔍 Condition : 9/10 
🧽 Article lavé avant l’envoi 
📦 Colis expédié sous 48h 

🙂 Je suis disponible pour la moindre question sur le produit, bon shopping ! 🛍

#lacoste #lacostesport #lacostelive #tshirt #haut #blanc"
293,TRÈS BON ÉTAT,26,"AVION, FRANCE",BOUTIQUE INDÉPENDANTE ,XL,2022-03-26 19:57:16.553047,Tee-shirts homme xl,4.0,Tee-shirts homme tbe xl
294,TRÈS BON ÉTAT,27,"AVION, FRANCE",KIABI ,9-12 MOIS / 74-80 CM,2022-03-16 19:57:16.553050,Tee shirt longue manche 12 mois,4.0,2 tee shiry longue manche plus 1 chemise tbe
295,TRÈS BON ÉTAT,126,"AVION, FRANCE",SERGIO TACCHINI ,40,2022-04-01 19:57:16.553052,Basket femme taille 40 Sergio tacchini,5.5,Basket femme Sergio tacchini a paillette t 40
296,TRÈS BON ÉTAT,83,"AVION, FRANCE",KIABI ,8 ANS / 122-128 CM,2022-03-21 19:57:16.553055,Robe 8ans,4.5,Robe rouge et noir tbe 8 ans kiabi
297,TRÈS BON ÉTAT,105,"AVION, FRANCE",STYLE ,40,2022-04-01 19:57:16.553058,Basket toile t40,5.5,Basket toile rose t 40
